Trip_ID,Date,Pickup_Time,Pickup_Location_ID,Pickup_Location,Drop_Location_ID,Drop_Location,Driver_ID,Vehicle_ID,Trip_Status,Fare,Distance_KM,Duration_Minutes,Payment_Type,Cancellation_Reason
T001490,2026-01-11,04:51:00,L005,Thane,L006,Dadar,D0118,V0119,Completed,208.81,8.35,50,UPI,
T001491,2026-03-25,20:04:00,L004,Kurla,L001,Andheri,D0166,V0175,Completed,76.28,1.54,23,Wallet,
T001492,2026-02-16,18:18:00,L005,Thane,L009,Vashi,D0269,V0197,Completed,186.13,10.35,67,Cash,
T001493,2026-04-19,14:40:00,L008,Ghatkopar,L012,Ghansoli,D0150,V0212,Completed,147.4,5.19,28,Cash,
T001494,2026-04-05,10:04:00,L009,Vashi,L004,Kurla,D0089,V0279,Completed,161.84,8.27,39,UPI,
T001495,2026-02-02,08:09:00,L011,Airoli,L001,Andheri,D0157,V0048,Completed,181.84,8.16,53,Debit Card,
T001496,2026-03-09,15:13:00,L012,Ghansoli,L009,Vashi,D0238,V0177,Completed,215.42,10.86,55,UPI,
T001497,2026-06-20,14:50:00,L003,Powai,L006,Dadar,D0246,V0238,Completed,213.64,9.92,67,Credit Card,
T001498,2026-05-04,07:09:00,L010,Nerul,L001,Andheri,D0167,V0073,Completed,99.86,2.78,29,Debit Card,
T001499,2026-06-18,16:46:00,L002,Bandra,L007,Borivali,D0028,V0282,Completed,143.2,5.43,37,Cash,
T001500,2026-01-17,14:13:00,L004,Kurla,L008,Ghatkopar,D0112,V0290,Completed,170.65,8.26,58,Cash,
T001501,2026-02-09,16:36:00,L010,Nerul,L004,Kurla,D0211,V0088,Cancelled,0.0,16.05,101,Wallet,Driver unavailable
T001502,2026-06-13,10:35:00,L009,Vashi,L003,Powai,D0122,V0086,Completed,232.78,9.98,54,Wallet,
T001503,2026-02-22,11:19:00,L005,Thane,L007,Borivali,D0063,V0251,Completed,258.6,15.17,86,Debit Card,
T001504,2026-03-16,09:01:00,L010,Nerul,L006,Dadar,D0134,V0130,Completed,194.58,8.56,66,UPI,
T001505,2026-02-16,20:38:00,L010,Nerul,L008,Ghatkopar,D0002,V0096,Completed,215.0,13.26,71,Cash,
T001506,2026-06-20,20:29:00,L009,Vashi,L008,Ghatkopar,D0058,V0110,Completed,152.23,7.8,58,Wallet,
T001507,2026-05-13,09:09:00,L001,Andheri,L011,Airoli,D0051,V0069,Completed,261.52,12.91,66,Cash,
T001508,2026-01-10,20:16:00,L009,Vashi,L008,Ghatkopar,D0239,V0266,Completed,123.82,4.99,42,Cash,
T001509,2026-06-27,18:45:00,L006,Dadar,L011,Airoli,D0264,V0183,Completed,383.97,17.22,104,UPI,
T001510,2026-02-21,01:19:00,L004,Kurla,L007,Borivali,D0042,V0294,Completed,194.74,9.23,54,Credit Card,
T001511,2026-02-11,22:55:00,L012,Ghansoli,L010,Nerul,D0048,V0012,Completed,84.1,1.87,17,Wallet,
T001512,2026-03-31,18:05:00,L005,Thane,L004,Kurla,D0245,V0142,Completed,155.23,8.45,56,Cash,
T001513,2026-01-02,16:30:00,L002,Bandra,L004,Kurla,D0256,V0048,Completed,173.87,10.0,49,Cash,
T001514,2026-02-08,07:10:00,L002,Bandra,L011,Airoli,D0236,V0210,Completed,201.83,11.75,69,UPI,
T001515,2026-01-30,07:25:00,L002,Bandra,L003,Powai,D0093,V0022,Completed,325.37,21.04,131,Credit Card,
T001516,2026-06-19,18:33:00,L008,Ghatkopar,L004,Kurla,D0102,V0110,Completed,116.19,4.4,34,Cash,
T001517,2026-05-18,01:11:00,L008,Ghatkopar,L011,Airoli,D0155,V0267,Completed,333.33,21.13,131,UPI,
T001518,2026-03-14,02:35:00,L011,Airoli,L007,Borivali,D0269,V0072,Cancelled,0.0,6.55,54,Cash,Customer cancelled
T001519,2026-06-02,10:08:00,L001,Andheri,L010,Nerul,D0100,V0188,Cancelled,0.0,3.59,27,UPI,Driver unavailable
T001520,2026-02-24,18:36:00,L010,Nerul,L006,Dadar,D0066,V0299,Completed,111.96,4.48,22,Debit Card,
T001521,2026-01-31,07:12:00,L007,Borivali,L006,Dadar,D0282,V0168,Completed,181.62,9.61,52,UPI,
T001522,2026-03-08,21:56:00,L012,Ghansoli,L003,Powai,D0014,V0073,Cancelled,0.0,3.16,31,Wallet,Customer cancelled
T001523,2026-05-03,09:31:00,L005,Thane,L001,Andheri,D0086,V0032,Completed,128.18,5.06,35,Wallet,
T001524,2026-01-06,13:08:00,L003,Powai,L005,Thane,D0272,V0055,Completed,204.75,8.31,43,UPI,
T001525,2026-02-26,18:55:00,L005,Thane,L001,Andheri,D0128,V0031,Completed,386.85,17.14,103,Wallet,
T001526,2026-06-13,14:27:00,L005,Thane,L010,Nerul,D0034,V0190,Completed,222.67,11.53,74,Debit Card,
T001527,2026-02-14,21:16:00,L008,Ghatkopar,L002,Bandra,D0071,V0129,Completed,160.8,6.74,29,UPI,
T001528,2026-05-12,07:13:00,L001,Andheri,L012,Ghansoli,D0212,V0284,Completed,223.47,9.58,55,UPI,
T001529,2026-05-06,07:33:00,L001,Andheri,L009,Vashi,D0007,V0265,Completed,170.92,7.76,54,Cash,
T001530,2026-06-01,03:46:00,L002,Bandra,L006,Dadar,D0032,V0238,Completed,87.97,2.43,23,Cash,
T001531,2026-01-14,14:14:00,L006,Dadar,L002,Bandra,D0025,V0148,Completed,353.43,19.04,106,Cash,
T001532,2026-04-13,08:45:00,L004,Kurla,L001,Andheri,D0009,V0290,Completed,351.38,17.31,92,Debit Card,
T001533,2026-04-20,18:38:00,L005,Thane,L008,Ghatkopar,D0016,V0105,Completed,173.79,6.19,30,Cash,
T001534,2026-06-05,13:52:00,L008,Ghatkopar,L005,Thane,D0224,V0202,Completed,126.73,4.6,28,Wallet,
T001535,2026-03-03,19:44:00,L008,Ghatkopar,L001,Andheri,D0017,V0030,Cancelled,0.0,2.48,23,Credit Card,Wrong pickup location
T001536,2026-01-07,19:50:00,L002,Bandra,L001,Andheri,D0229,V0249,Completed,172.87,9.99,48,Credit Card,
T001537,2026-05-30,09:49:00,L009,Vashi,L002,Bandra,D0289,V0139,Completed,250.4,10.03,60,UPI,
T001538,2026-03-23,19:02:00,L005,Thane,L010,Nerul,D0257,V0020,Completed,112.96,3.39,29,Debit Card,
T001539,2026-06-05,16:31:00,L011,Airoli,L004,Kurla,D0034,V0102,Completed,194.74,7.82,44,Debit Card,
T001540,2026-06-04,16:18:00,L002,Bandra,L007,Borivali,D0196,V0051,Completed,229.29,11.29,61,Wallet,
T001541,2026-03-10,09:53:00,L003,Powai,L006,Dadar,D0224,V0094,Completed,125.68,4.36,37,Wallet,
T001542,2026-03-16,17:58:00,L002,Bandra,L010,Nerul,D0229,V0008,Completed,125.13,5.64,43,Debit Card,
T001543,2026-06-19,07:13:00,L008,Ghatkopar,L001,Andheri,D0264,V0236,Completed,121.93,5.6,36,Debit Card,
T001544,2026-01-15,20:42:00,L011,Airoli,L001,Andheri,D0133,V0049,Completed,119.79,3.57,35,UPI,
T001545,2026-03-02,12:44:00,L010,Nerul,L009,Vashi,D0259,V0300,Completed,122.46,5.72,29,Debit Card,
T001546,2026-01-06,18:34:00,L009,Vashi,L011,Airoli,D0149,V0261,Completed,81.03,1.57,15,Debit Card,
T001547,2026-03-08,10:08:00,L003,Powai,L002,Bandra,D0232,V0183,Completed,139.14,5.38,39,Debit Card,
T001548,2026-05-10,12:59:00,L001,Andheri,L009,Vashi,D0089,V0032,Completed,133.66,5.45,28,Credit Card,
T001549,2026-05-02,18:53:00,L003,Powai,L004,Kurla,D0195,V0289,Completed,163.05,6.24,39,UPI,
T001550,2026-02-10,15:31:00,L011,Airoli,L010,Nerul,D0139,V0085,Completed,170.15,9.1,56,Debit Card,
T001551,2026-05-29,21:42:00,L008,Ghatkopar,L011,Airoli,D0026,V0137,Completed,82.36,2.3,16,UPI,
T001552,2026-05-29,13:22:00,L007,Borivali,L001,Andheri,D0254,V0283,Completed,97.14,2.71,20,Wallet,
T001553,2026-05-23,08:46:00,L007,Borivali,L006,Dadar,D0055,V0236,Completed,110.76,3.5,36,Debit Card,
T001554,2026-02-16,10:02:00,L010,Nerul,L007,Borivali,D0145,V0193,Completed,90.72,2.09,18,Debit Card,
T001555,2026-01-07,09:32:00,L005,Thane,L003,Powai,D0034,V0228,Completed,198.01,9.81,57,Cash,
T001556,2026-04-02,17:15:00,L011,Airoli,L007,Borivali,D0141,V0278,Completed,132.86,4.21,29,Cash,
T001557,2026-03-10,16:34:00,L012,Ghansoli,L009,Vashi,D0117,V0022,Cancelled,0.0,6.38,34,Cash,Wrong pickup location
T001558,2026-04-24,17:04:00,L007,Borivali,L001,Andheri,D0033,V0046,Completed,104.42,3.26,20,Cash,
T001559,2026-04-02,18:38:00,L011,Airoli,L003,Powai,D0105,V0209,Completed,145.01,4.96,32,Credit Card,
T001560,2026-02-17,23:02:00,L005,Thane,L006,Dadar,D0285,V0262,Completed,205.78,8.08,41,Credit Card,
T001561,2026-03-13,19:31:00,L003,Powai,L005,Thane,D0064,V0050,Completed,196.76,8.35,54,Credit Card,
T001562,2026-01-08,19:26:00,L007,Borivali,L002,Bandra,D0241,V0248,Cancelled,0.0,2.81,24,Cash,Long waiting time
T001563,2026-06-02,16:48:00,L009,Vashi,L011,Airoli,D0022,V0280,Completed,166.61,6.16,43,Debit Card,
T001564,2026-05-22,07:17:00,L002,Bandra,L008,Ghatkopar,D0139,V0212,Completed,111.77,3.3,29,Wallet,
T001565,2026-02-17,21:40:00,L007,Borivali,L005,Thane,D0280,V0217,Completed,155.37,5.99,39,Wallet,
T001566,2026-04-12,18:35:00,L008,Ghatkopar,L005,Thane,D0260,V0196,Completed,107.6,3.94,28,Wallet,
T001567,2026-03-08,22:51:00,L011,Airoli,L001,Andheri,D0057,V0064,Completed,316.2,19.8,127,Debit Card,
T001568,2026-04-03,09:59:00,L007,Borivali,L012,Ghansoli,D0023,V0180,Completed,246.45,11.25,66,UPI,
T001569,2026-02-28,19:34:00,L009,Vashi,L007,Borivali,D0107,V0216,Completed,161.85,8.6,56,Wallet,
T001570,2026-05-29,09:23:00,L010,Nerul,L001,Andheri,D0195,V0249,Completed,141.04,5.29,34,Credit Card,
T001571,2026-02-04,10:37:00,L005,Thane,L003,Powai,D0025,V0151,Cancelled,0.0,11.47,90,Wallet,Wrong pickup location
T001572,2026-04-22,13:26:00,L001,Andheri,L006,Dadar,D0224,V0135,Completed,141.32,6.29,46,Credit Card,
T001573,2026-05-06,19:21:00,L009,Vashi,L001,Andheri,D0293,V0231,Completed,415.57,18.54,92,Cash,
T001574,2026-05-10,19:01:00,L007,Borivali,L003,Powai,D0125,V0190,Completed,273.21,12.22,69,Cash,
T001575,2026-04-18,11:18:00,L001,Andheri,L002,Bandra,D0204,V0172,Completed,109.52,4.93,27,Debit Card,
T001576,2026-02-11,20:07:00,L003,Powai,L005,Thane,D0093,V0232,Completed,321.93,17.22,121,Debit Card,
T001577,2026-02-04,19:39:00,L002,Bandra,L007,Borivali,D0015,V0054,Completed,117.64,5.31,29,Wallet,
T001578,2026-03-06,16:33:00,L011,Airoli,L007,Borivali,D0031,V0004,Completed,314.03,20.52,137,Wallet,
T001579,2026-05-13,23:30:00,L012,Ghansoli,L008,Ghatkopar,D0287,V0066,Completed,348.4,17.8,81,Credit Card,
T001580,2026-04-24,21:57:00,L001,Andheri,L005,Thane,D0229,V0070,Cancelled,0.0,8.05,47,Debit Card,Driver unavailable
T001581,2026-02-07,18:58:00,L003,Powai,L001,Andheri,D0105,V0271,Completed,74.02,1.63,21,Debit Card,
T001582,2026-03-30,18:46:00,L007,Borivali,L009,Vashi,D0025,V0237,Completed,151.86,7.63,64,Credit Card,
T001583,2026-05-12,08:08:00,L002,Bandra,L011,Airoli,D0286,V0120,Completed,97.22,2.57,26,Credit Card,
T001584,2026-01-13,03:27:00,L005,Thane,L011,Airoli,D0189,V0147,Completed,126.59,4.04,25,UPI,
T001585,2026-01-29,07:12:00,L003,Powai,L012,Ghansoli,D0230,V0147,Completed,124.72,4.28,35,Wallet,
T001586,2026-01-22,14:57:00,L007,Borivali,L004,Kurla,D0125,V0151,Completed,90.58,2.55,21,UPI,
T001587,2026-02-19,20:35:00,L009,Vashi,L007,Borivali,D0087,V0038,Cancelled,0.0,7.65,40,UPI,Driver unavailable
T001588,2026-06-05,19:15:00,L001,Andheri,L005,Thane,D0169,V0100,Completed,103.58,3.67,28,Wallet,
T001589,2026-05-09,19:17:00,L010,Nerul,L004,Kurla,D0170,V0118,Cancelled,0.0,5.49,34,Wallet,Driver unavailable
T001590,2026-04-12,14:32:00,L005,Thane,L009,Vashi,D0035,V0218,Completed,110.49,4.31,26,Credit Card,
T001591,2026-03-08,09:03:00,L009,Vashi,L004,Kurla,D0274,V0186,Completed,175.44,9.13,59,Wallet,
T001592,2026-01-28,01:43:00,L011,Airoli,L012,Ghansoli,D0165,V0124,Completed,186.02,8.69,47,Wallet,
T001593,2026-05-12,18:55:00,L009,Vashi,L012,Ghansoli,D0198,V0291,Completed,133.32,5.17,46,Cash,
T001594,2026-06-26,17:19:00,L006,Dadar,L008,Ghatkopar,D0297,V0069,Completed,214.71,9.44,48,Credit Card,
T001595,2026-04-07,09:51:00,L002,Bandra,L012,Ghansoli,D0277,V0196,Completed,326.04,14.35,65,Wallet,
T001596,2026-06-16,08:28:00,L003,Powai,L009,Vashi,D0121,V0122,Completed,69.88,1.0,10,Wallet,
T001597,2026-05-08,03:58:00,L003,Powai,L010,Nerul,D0108,V0089,Completed,122.9,4.12,26,Wallet,
T001598,2026-02-24,08:07:00,L001,Andheri,L002,Bandra,D0008,V0095,Completed,87.51,3.0,24,Wallet,
T001599,2026-04-09,14:24:00,L002,Bandra,L001,Andheri,D0016,V0261,Completed,124.14,3.83,33,Debit Card,
T001600,2026-04-09,07:35:00,L002,Bandra,L005,Thane,D0097,V0191,Completed,69.34,1.0,9,Cash,
T001601,2026-05-22,10:20:00,L011,Airoli,L004,Kurla,D0044,V0262,Completed,65.37,1.0,15,Wallet,
T001602,2026-06-14,07:20:00,L005,Thane,L007,Borivali,D0162,V0051,Completed,119.2,4.42,23,Debit Card,
T001603,2026-02-16,00:52:00,L005,Thane,L006,Dadar,D0195,V0225,Completed,117.06,4.33,24,Debit Card,
T001604,2026-04-19,09:04:00,L001,Andheri,L011,Airoli,D0202,V0190,Completed,326.3,15.67,65,Cash,
T001605,2026-03-14,00:28:00,L009,Vashi,L006,Dadar,D0052,V0205,Completed,152.31,7.23,59,Wallet,
T001606,2026-05-01,04:39:00,L001,Andheri,L006,Dadar,D0288,V0100,Completed,202.49,9.28,57,Debit Card,
T001607,2026-05-17,18:36:00,L010,Nerul,L007,Borivali,D0082,V0199,Completed,535.54,35.0,218,Debit Card,
T001608,2026-05-23,16:57:00,L011,Airoli,L010,Nerul,D0061,V0242,Completed,65.88,1.0,21,Wallet,
T001609,2026-01-19,12:23:00,L010,Nerul,L007,Borivali,D0093,V0186,Completed,409.33,18.74,82,UPI,
T001610,2026-06-27,17:08:00,L001,Andheri,L002,Bandra,D0068,V0221,Cancelled,0.0,6.32,47,Wallet,Wrong pickup location
T001611,2026-05-24,19:11:00,L007,Borivali,L001,Andheri,D0155,V0041,Completed,120.41,4.71,31,Cash,
T001612,2026-01-19,19:23:00,L006,Dadar,L009,Vashi,D0161,V0061,Completed,122.42,4.17,26,Cash,
T001613,2026-05-05,10:38:00,L003,Powai,L002,Bandra,D0050,V0278,Completed,158.42,8.24,62,UPI,
T001614,2026-06-05,18:25:00,L003,Powai,L007,Borivali,D0137,V0091,Completed,119.56,4.74,37,Wallet,
T001615,2026-01-20,14:51:00,L012,Ghansoli,L005,Thane,D0188,V0137,Cancelled,0.0,2.48,22,Credit Card,Long waiting time
T001616,2026-05-05,19:02:00,L006,Dadar,L007,Borivali,D0259,V0065,Completed,130.47,4.29,29,Credit Card,
T001617,2026-05-08,19:45:00,L010,Nerul,L001,Andheri,D0026,V0033,Completed,178.35,8.4,45,UPI,
T001618,2026-04-28,08:52:00,L003,Powai,L005,Thane,D0241,V0091,Completed,201.95,10.39,79,Credit Card,
T001619,2026-01-02,05:31:00,L009,Vashi,L011,Airoli,D0265,V0094,Completed,327.9,19.96,98,Cash,
T001620,2026-04-18,06:59:00,L009,Vashi,L006,Dadar,D0004,V0247,Completed,170.09,7.01,54,UPI,
T001621,2026-01-24,07:23:00,L001,Andheri,L010,Nerul,D0092,V0238,Cancelled,0.0,14.9,72,Cash,Driver cancelled
T001622,2026-01-21,18:02:00,L012,Ghansoli,L006,Dadar,D0117,V0226,Completed,119.78,5.65,37,Debit Card,
T001623,2026-01-19,19:37:00,L006,Dadar,L011,Airoli,D0008,V0003,Cancelled,0.0,6.23,42,Wallet,Wrong pickup location
T001624,2026-03-21,16:20:00,L012,Ghansoli,L005,Thane,D0117,V0073,Completed,150.3,5.99,41,Wallet,
T001625,2026-02-24,20:26:00,L006,Dadar,L003,Powai,D0132,V0143,Cancelled,0.0,7.61,55,UPI,Wrong pickup location
T001626,2026-05-12,21:30:00,L004,Kurla,L005,Thane,D0276,V0043,Completed,192.86,11.63,74,Credit Card,
T001627,2026-01-12,07:49:00,L009,Vashi,L011,Airoli,D0207,V0114,Completed,112.91,4.59,26,Credit Card,
T001628,2026-04-23,09:48:00,L004,Kurla,L006,Dadar,D0078,V0216,Completed,112.27,3.14,24,Debit Card,
T001629,2026-01-10,18:28:00,L004,Kurla,L010,Nerul,D0281,V0113,Cancelled,0.0,12.25,88,Wallet,Customer cancelled
T001630,2026-05-21,10:11:00,L006,Dadar,L004,Kurla,D0196,V0153,Completed,221.07,11.68,51,UPI,
T001631,2026-04-25,19:59:00,L005,Thane,L012,Ghansoli,D0026,V0202,Completed,257.43,16.41,98,Debit Card,
T001632,2026-02-10,08:11:00,L012,Ghansoli,L001,Andheri,D0018,V0277,Cancelled,0.0,4.05,35,Debit Card,Long waiting time
T001633,2026-01-08,18:38:00,L002,Bandra,L004,Kurla,D0052,V0043,Cancelled,0.0,5.5,40,UPI,Wrong pickup location
T001634,2026-06-25,01:21:00,L005,Thane,L012,Ghansoli,D0228,V0200,Completed,264.24,12.55,77,Debit Card,
T001635,2026-06-08,12:14:00,L006,Dadar,L005,Thane,D0043,V0091,Cancelled,0.0,4.55,43,Debit Card,Long waiting time
T001636,2026-05-25,12:03:00,L001,Andheri,L003,Powai,D0214,V0026,Completed,240.92,10.1,47,Cash,
T001637,2026-03-30,22:41:00,L011,Airoli,L010,Nerul,D0133,V0226,Completed,137.76,5.66,35,UPI,
T001638,2026-05-07,06:28:00,L012,Ghansoli,L004,Kurla,D0067,V0238,Completed,195.04,8.21,40,Wallet,
T001639,2026-06-22,12:01:00,L004,Kurla,L011,Airoli,D0034,V0025,Completed,91.42,2.44,26,Credit Card,
T001640,2026-01-04,08:57:00,L010,Nerul,L002,Bandra,D0002,V0143,Completed,157.22,6.95,52,Wallet,
T001641,2026-06-06,18:48:00,L005,Thane,L002,Bandra,D0037,V0278,Completed,328.15,14.16,82,Credit Card,
T001642,2026-06-07,17:11:00,L009,Vashi,L006,Dadar,D0178,V0125,Cancelled,0.0,11.0,71,Credit Card,Driver cancelled
T001643,2026-01-19,03:26:00,L008,Ghatkopar,L010,Nerul,D0296,V0007,Completed,108.04,2.97,25,Wallet,
T001644,2026-01-16,06:24:00,L012,Ghansoli,L008,Ghatkopar,D0245,V0135,Completed,428.61,18.96,114,Wallet,
T001645,2026-03-10,18:08:00,L012,Ghansoli,L004,Kurla,D0100,V0292,Completed,307.16,13.61,70,UPI,
T001646,2026-01-01,12:29:00,L007,Borivali,L003,Powai,D0172,V0168,Completed,97.31,2.54,20,UPI,
T001647,2026-05-07,08:24:00,L006,Dadar,L005,Thane,D0067,V0201,Completed,110.64,4.32,29,Wallet,
T001648,2026-01-16,17:42:00,L010,Nerul,L012,Ghansoli,D0077,V0113,Completed,83.53,2.67,18,UPI,
T001649,2026-05-27,04:57:00,L007,Borivali,L011,Airoli,D0024,V0183,Completed,187.66,8.37,58,Debit Card,
T001650,2026-05-11,09:00:00,L003,Powai,L002,Bandra,D0046,V0197,Completed,120.6,4.17,24,UPI,
T001651,2026-03-14,20:21:00,L008,Ghatkopar,L006,Dadar,D0289,V0285,Completed,68.86,1.0,15,Cash,
T001652,2026-01-23,08:47:00,L010,Nerul,L007,Borivali,D0160,V0086,Completed,145.34,6.21,34,Cash,
T001653,2026-01-03,20:09:00,L008,Ghatkopar,L006,Dadar,D0182,V0267,Completed,278.09,11.93,63,Wallet,
T001654,2026-02-02,00:28:00,L002,Bandra,L006,Dadar,D0083,V0116,Completed,145.26,7.05,43,Cash,
T001655,2026-01-26,17:38:00,L012,Ghansoli,L011,Airoli,D0088,V0035,Completed,203.53,9.49,65,Debit Card,
T001656,2026-01-02,18:36:00,L002,Bandra,L007,Borivali,D0055,V0058,Completed,160.53,7.54,41,Wallet,
T001657,2026-01-21,18:56:00,L006,Dadar,L010,Nerul,D0238,V0241,Completed,225.99,10.7,71,UPI,
T001658,2026-01-13,19:49:00,L006,Dadar,L004,Kurla,D0246,V0274,Completed,150.42,8.01,53,Debit Card,
T001659,2026-06-05,21:32:00,L010,Nerul,L008,Ghatkopar,D0089,V0261,Completed,162.82,5.96,47,UPI,
T001660,2026-05-12,07:46:00,L008,Ghatkopar,L003,Powai,D0001,V0028,Completed,163.89,6.99,38,Cash,
T001661,2026-02-04,18:09:00,L001,Andheri,L005,Thane,D0046,V0143,Completed,280.02,16.8,124,Cash,
T001662,2026-05-15,18:04:00,L007,Borivali,L006,Dadar,D0296,V0101,Completed,226.28,9.86,69,Cash,
T001663,2026-01-10,17:03:00,L005,Thane,L012,Ghansoli,D0077,V0113,Completed,97.31,2.96,24,Cash,
T001664,2026-06-28,20:15:00,L006,Dadar,L012,Ghansoli,D0100,V0022,Cancelled,0.0,6.91,53,Credit Card,Driver unavailable
T001665,2026-04-15,09:12:00,L001,Andheri,L011,Airoli,D0030,V0177,Completed,179.47,8.27,56,Credit Card,
T001666,2026-04-12,20:06:00,L010,Nerul,L009,Vashi,D0115,V0068,Completed,127.38,5.82,47,Wallet,
T001667,2026-01-23,13:56:00,L011,Airoli,L012,Ghansoli,D0038,V0241,Completed,68.88,1.0,11,Cash,
T001668,2026-05-30,18:33:00,L004,Kurla,L002,Bandra,D0015,V0135,Completed,109.79,3.22,34,UPI,
T001669,2026-06-08,12:10:00,L003,Powai,L010,Nerul,D0042,V0104,Cancelled,0.0,4.75,28,Credit Card,Driver cancelled
T001670,2026-05-23,20:53:00,L007,Borivali,L008,Ghatkopar,D0021,V0197,Completed,308.02,20.36,102,Wallet,
T001671,2026-04-11,12:03:00,L005,Thane,L010,Nerul,D0147,V0131,Completed,188.31,9.14,44,Cash,
T001672,2026-06-25,10:49:00,L004,Kurla,L012,Ghansoli,D0116,V0291,Completed,76.6,1.58,21,Cash,
T001673,2026-04-27,08:54:00,L003,Powai,L007,Borivali,D0069,V0223,Cancelled,0.0,6.1,32,Credit Card,Customer cancelled
T001674,2026-04-16,18:58:00,L012,Ghansoli,L006,Dadar,D0285,V0165,Completed,294.02,15.14,75,Wallet,
T001675,2026-06-12,20:02:00,L009,Vashi,L012,Ghansoli,D0253,V0051,Completed,120.52,4.12,33,Credit Card,
T001676,2026-01-22,18:36:00,L011,Airoli,L007,Borivali,D0135,V0113,Completed,295.61,12.86,66,Credit Card,
T001677,2026-04-28,22:11:00,L006,Dadar,L011,Airoli,D0030,V0187,Completed,81.94,1.63,16,UPI,
T001678,2026-06-26,09:05:00,L012,Ghansoli,L006,Dadar,D0271,V0256,Completed,64.96,1.0,14,Debit Card,
T001679,2026-04-10,21:36:00,L011,Airoli,L005,Thane,D0256,V0170,Completed,300.97,14.12,75,Credit Card,
T001680,2026-02-21,12:15:00,L007,Borivali,L006,Dadar,D0289,V0242,Cancelled,0.0,4.56,31,Wallet,Wrong pickup location
T001681,2026-04-08,22:04:00,L007,Borivali,L004,Kurla,D0144,V0065,Completed,109.06,4.85,32,UPI,
T001682,2026-05-27,11:53:00,L010,Nerul,L005,Thane,D0261,V0045,Completed,175.59,7.49,41,Credit Card,
T001683,2026-04-06,16:25:00,L005,Thane,L008,Ghatkopar,D0094,V0058,Completed,219.32,8.93,50,Credit Card,
T001684,2026-02-04,09:49:00,L012,Ghansoli,L010,Nerul,D0061,V0137,Completed,62.42,1.0,13,Credit Card,
T001685,2026-06-16,16:12:00,L004,Kurla,L003,Powai,D0213,V0060,Completed,102.91,3.86,26,UPI,
T001686,2026-04-26,16:14:00,L011,Airoli,L008,Ghatkopar,D0116,V0054,Cancelled,0.0,6.82,43,UPI,Driver cancelled
T001687,2026-05-16,19:58:00,L003,Powai,L002,Bandra,D0041,V0189,Completed,176.94,8.91,56,Cash,
T001688,2026-02-23,12:42:00,L005,Thane,L012,Ghansoli,D0091,V0222,Cancelled,0.0,2.93,27,Debit Card,Driver unavailable
T001689,2026-01-29,15:41:00,L003,Powai,L011,Airoli,D0013,V0271,Completed,127.03,5.59,32,Debit Card,
T001690,2026-04-29,14:36:00,L007,Borivali,L011,Airoli,D0166,V0209,Completed,108.48,4.11,26,UPI,
T001691,2026-06-15,19:59:00,L011,Airoli,L012,Ghansoli,D0183,V0079,Completed,143.55,7.67,54,Credit Card,
T001692,2026-03-25,17:42:00,L001,Andheri,L003,Powai,D0248,V0092,Completed,250.76,13.79,58,Cash,
T001693,2026-01-31,13:38:00,L005,Thane,L004,Kurla,D0294,V0064,Completed,131.98,5.05,32,UPI,
T001694,2026-05-07,23:58:00,L001,Andheri,L004,Kurla,D0063,V0102,Completed,81.0,1.92,16,Debit Card,
T001695,2026-02-15,21:01:00,L010,Nerul,L011,Airoli,D0096,V0295,Completed,104.43,3.69,30,Credit Card,
T001696,2026-06-07,11:57:00,L011,Airoli,L004,Kurla,D0121,V0076,Completed,310.27,18.84,114,Wallet,
T001697,2026-02-18,20:38:00,L010,Nerul,L003,Powai,D0001,V0148,Completed,108.96,3.23,24,Cash,
T001698,2026-02-03,08:27:00,L002,Bandra,L009,Vashi,D0180,V0018,Completed,87.91,2.31,14,Debit Card,
T001699,2026-01-12,15:24:00,L010,Nerul,L008,Ghatkopar,D0062,V0259,Completed,122.54,4.82,37,UPI,
T001700,2026-01-04,15:09:00,L007,Borivali,L002,Bandra,D0182,V0284,Completed,150.54,6.1,54,Cash,
T001701,2026-06-30,06:54:00,L008,Ghatkopar,L011,Airoli,D0223,V0135,Completed,118.22,4.31,29,Credit Card,
T001702,2026-04-24,19:08:00,L003,Powai,L004,Kurla,D0111,V0079,Completed,69.9,1.64,20,UPI,
T001703,2026-06-05,10:09:00,L006,Dadar,L009,Vashi,D0290,V0079,Completed,189.65,8.19,60,Cash,
T001704,2026-02-15,18:22:00,L007,Borivali,L001,Andheri,D0194,V0094,Completed,154.99,7.67,51,UPI,
T001705,2026-04-10,09:57:00,L011,Airoli,L012,Ghansoli,D0246,V0126,Completed,179.91,10.44,70,Debit Card,
T001706,2026-06-25,19:17:00,L002,Bandra,L004,Kurla,D0004,V0249,Completed,197.97,7.55,45,UPI,
T001707,2026-06-17,16:09:00,L001,Andheri,L011,Airoli,D0037,V0113,Completed,272.51,17.86,87,Credit Card,
T001708,2026-06-19,13:36:00,L012,Ghansoli,L008,Ghatkopar,D0188,V0198,Completed,185.84,10.99,75,Credit Card,
T001709,2026-03-06,16:51:00,L003,Powai,L011,Airoli,D0035,V0189,Completed,170.1,9.55,70,Wallet,
T001710,2026-06-22,11:27:00,L005,Thane,L001,Andheri,D0292,V0047,Completed,286.19,14.12,73,Debit Card,
T001711,2026-05-21,15:51:00,L003,Powai,L001,Andheri,D0245,V0001,Completed,161.9,7.23,33,Cash,
